id_matricula,id_estudiante,periodo,estado_matricula,fecha_matricula
1866,426,2023-1,Matriculado,2023-03-17
1867,426,2023-2,Matriculado,2023-08-19
1868,426,2024-1,Matriculado,2024-03-05
1869,426,2024-2,Matriculado,2024-08-13
1870,426,2025-1,Matriculado,2025-03-04
1871,426,2025-2,Matriculado,2025-08-16
1872,427,2024-2,Matriculado,2024-08-20
1873,427,2025-1,Matriculado,2025-03-21
1874,427,2025-2,Matriculado,2025-08-25
1875,428,2023-1,Matriculado,2023-03-22
1876,428,2023-2,Matriculado,2023-08-25
1877,428,2024-1,Matriculado,2024-03-21
1878,428,2024-2,Matriculado,2024-08-21
1879,428,2025-1,Matriculado,2025-03-12
1880,428,2025-2,Retirado,2025-08-04
1881,429,2023-1,Matriculado,2023-03-16
1882,429,2023-2,Matriculado,2023-08-17
1883,429,2024-1,Matriculado,2024-03-19
1884,429,2024-2,Matriculado,2024-08-19
1885,430,2024-1,Matriculado,2024-03-23
1886,430,2024-2,Matriculado,2024-08-19
1887,430,2025-1,Matriculado,2025-03-16
1888,430,2025-2,Matriculado,2025-08-23
1889,431,2023-1,Matriculado,2023-03-19
1890,431,2023-2,Matriculado,2023-08-11
1891,431,2024-1,Suspendido,2024-03-18
1892,431,2024-2,Retirado,2024-08-23
1893,432,2023-1,Retirado,2023-03-18
1894,433,2023-1,Matriculado,2023-03-17
1895,433,2023-2,Matriculado,2023-08-17
1896,433,2024-1,Matriculado,2024-03-18
1897,433,2024-2,Matriculado,2024-08-21
1898,433,2025-1,Matriculado,2025-03-25
1899,433,2025-2,Matriculado,2025-08-22
1900,434,2023-2,Matriculado,2023-08-06
1901,434,2024-1,Matriculado,2024-03-23
1902,434,2024-2,Matriculado,2024-08-18
1903,434,2025-1,Matriculado,2025-03-11
1904,434,2025-2,Matriculado,2025-08-05
1905,435,2023-1,Matriculado,2023-03-21
1906,435,2023-2,Matriculado,2023-08-18
1907,435,2024-1,Matriculado,2024-03-25
1908,435,2024-2,Suspendido,2024-08-04
1909,435,2025-1,Matriculado,2025-03-12
1910,435,2025-2,Matriculado,2025-08-06
1911,436,2023-2,Matriculado,2023-08-22
1912,436,2024-1,Retirado,2024-03-10
1913,437,2024-1,Suspendido,2024-03-17
1914,437,2024-2,Suspendido,2024-08-10
1915,437,2025-1,Matriculado,2025-03-15
1916,437,2025-2,Matriculado,2025-08-16
1917,438,2024-1,Matriculado,2024-03-17
1918,438,2024-2,Matriculado,2024-08-12
1919,438,2025-1,Matriculado,2025-03-17
1920,438,2025-2,Matriculado,2025-08-04
1921,439,2023-1,Matriculado,2023-03-02
1922,439,2023-2,Matriculado,2023-08-07
1923,439,2024-1,Matriculado,2024-03-07
1924,439,2024-2,Matriculado,2024-08-20
1925,439,2025-1,Matriculado,2025-03-19
1926,439,2025-2,Matriculado,2025-08-05
1927,440,2025-2,Matriculado,2025-08-14
1928,441,2023-1,Matriculado,2023-03-09
1929,441,2023-2,Matriculado,2023-08-21
1930,441,2024-1,Matriculado,2024-03-13
1931,441,2024-2,Matriculado,2024-08-09
1932,441,2025-1,Matriculado,2025-03-23
1933,441,2025-2,Matriculado,2025-08-07
1934,442,2023-1,Matriculado,2023-03-24
1935,442,2023-2,Matriculado,2023-08-21
1936,442,2024-1,Matriculado,2024-03-07
1937,442,2024-2,Matriculado,2024-08-19
1938,442,2025-1,Matriculado,2025-03-17
1939,442,2025-2,Matriculado,2025-08-14
1940,443,2024-1,Matriculado,2024-03-11
1941,443,2024-2,Matriculado,2024-08-14
1942,443,2025-1,Matriculado,2025-03-20
1943,443,2025-2,Matriculado,2025-08-09
1944,444,2023-2,Matriculado,2023-08-04
1945,444,2024-1,Matriculado,2024-03-14
1946,444,2024-2,Matriculado,2024-08-21
1947,444,2025-1,Matriculado,2025-03-11
1948,444,2025-2,Matriculado,2025-08-05
1949,445,2023-1,Matriculado,2023-03-08
1950,445,2023-2,Matriculado,2023-08-04
1951,445,2024-1,Matriculado,2024-03-08
1952,445,2024-2,Matriculado,2024-08-04
1953,445,2025-1,Matriculado,2025-03-04
1954,445,2025-2,Matriculado,2025-08-24
1955,446,2023-1,Matriculado,2023-03-19
1956,446,2023-2,Matriculado,2023-08-16
1957,446,2024-1,Matriculado,2024-03-12
1958,446,2024-2,Matriculado,2024-08-10
1959,446,2025-1,Matriculado,2025-03-20
1960,446,2025-2,Matriculado,2025-08-02
1961,447,2025-2,Matriculado,2025-08-25
1962,448,2023-1,Matriculado,2023-03-12
1963,448,2023-2,Matriculado,2023-08-22
1964,448,2024-1,Matriculado,2024-03-18
1965,448,2024-2,Matriculado,2024-08-13
1966,448,2025-1,Matriculado,2025-03-05
1967,448,2025-2,Matriculado,2025-08-22
1968,449,2025-1,Matriculado,2025-03-05
1969,449,2025-2,Matriculado,2025-08-05
1970,450,2024-1,Matriculado,2024-03-24
1971,450,2024-2,Matriculado,2024-08-24
1972,450,2025-1,Matriculado,2025-03-12
1973,450,2025-2,Matriculado,2025-08-08
1974,451,2023-2,Matriculado,2023-08-14
1975,451,2024-1,Matriculado,2024-03-06
1976,451,2024-2,Matriculado,2024-08-12
1977,451,2025-1,Matriculado,2025-03-17
1978,451,2025-2,Matriculado,2025-08-14
1979,452,2024-1,Matriculado,2024-03-23
1980,452,2024-2,Matriculado,2024-08-08
1981,452,2025-1,Matriculado,2025-03-03
1982,452,2025-2,Matriculado,2025-08-14
1983,453,2023-1,Matriculado,2023-03-03
1984,453,2023-2,Matriculado,2023-08-03
1985,453,2024-1,Matriculado,2024-03-03
1986,453,2024-2,Matriculado,2024-08-02
1987,453,2025-1,Matriculado,2025-03-10
1988,453,2025-2,Matriculado,2025-08-16
1989,454,2023-1,Matriculado,2023-03-01
1990,454,2023-2,Matriculado,2023-08-14
1991,454,2024-1,Matriculado,2024-03-24
1992,454,2024-2,Matriculado,2024-08-16
1993,454,2025-1,Matriculado,2025-03-22
1994,454,2025-2,Matriculado,2025-08-23
1995,455,2023-1,Matriculado,2023-03-01
1996,455,2023-2,Matriculado,2023-08-24
1997,455,2024-1,Retirado,2024-03-14
1998,456,2024-1,Matriculado,2024-03-24
1999,456,2024-2,Matriculado,2024-08-24
2000,456,2025-1,Matriculado,2025-03-17
2001,456,2025-2,Matriculado,2025-08-02
2002,457,2025-2,Matriculado,2025-08-06
2003,458,2025-2,Matriculado,2025-08-25
2004,459,2023-1,Matriculado,2023-03-08
2005,459,2023-2,Matriculado,2023-08-12
2006,459,2024-1,Matriculado,2024-03-17
2007,459,2024-2,Matriculado,2024-08-02
2008,459,2025-1,Matriculado,2025-03-13
2009,459,2025-2,Matriculado,2025-08-04
2010,460,2023-2,Matriculado,2023-08-22
2011,460,2024-1,Matriculado,2024-03-18
2012,460,2024-2,Matriculado,2024-08-04
2013,460,2025-1,Matriculado,2025-03-16
2014,460,2025-2,Matriculado,2025-08-07
2015,461,2023-1,Retirado,2023-03-21
2016,462,2023-1,Matriculado,2023-03-07
2017,462,2023-2,Matriculado,2023-08-21
2018,462,2024-1,Matriculado,2024-03-02
2019,462,2024-2,Matriculado,2024-08-20
2020,462,2025-1,Matriculado,2025-03-02
2021,462,2025-2,Matriculado,2025-08-20
2022,463,2025-1,Matriculado,2025-03-10
2023,463,2025-2,Matriculado,2025-08-01
2024,464,2024-1,Matriculado,2024-03-24
2025,464,2024-2,Matriculado,2024-08-12
2026,464,2025-1,Retirado,2025-03-14
2027,465,2024-1,Matriculado,2024-03-03
2028,465,2024-2,Matriculado,2024-08-05
2029,465,2025-1,Matriculado,2025-03-16
2030,465,2025-2,Retirado,2025-08-25
2031,466,2025-2,Matriculado,2025-08-08
2032,467,2024-2,Matriculado,2024-08-12
2033,467,2025-1,Matriculado,2025-03-14
2034,467,2025-2,Matriculado,2025-08-18
2035,468,2023-1,Matriculado,2023-03-04
2036,468,2023-2,Matriculado,2023-08-22
2037,468,2024-1,Matriculado,2024-03-06
2038,468,2024-2,Matriculado,2024-08-24
2039,468,2025-1,Matriculado,2025-03-12
2040,468,2025-2,Matriculado,2025-08-23
2041,469,2023-1,Matriculado,2023-03-07
2042,469,2023-2,Matriculado,2023-08-05
2043,469,2024-1,Matriculado,2024-03-24
2044,469,2024-2,Matriculado,2024-08-02
2045,469,2025-1,Matriculado,2025-03-07
2046,470,2024-1,Matriculado,2024-03-22
2047,470,2024-2,Matriculado,2024-08-04
2048,470,2025-1,Matriculado,2025-03-18
2049,470,2025-2,Matriculado,2025-08-22
2050,471,2023-1,Matriculado,2023-03-11
2051,471,2023-2,Matriculado,2023-08-25
2052,471,2024-1,Matriculado,2024-03-17
2053,471,2024-2,Matriculado,2024-08-24
2054,471,2025-1,Matriculado,2025-03-13
2055,471,2025-2,Matriculado,2025-08-04
2056,472,2024-2,Matriculado,2024-08-05
2057,472,2025-1,Matriculado,2025-03-17
2058,472,2025-2,Retirado,2025-08-22
2059,473,2023-1,Matriculado,2023-03-22
2060,473,2023-2,Matriculado,2023-08-14
2061,473,2024-1,Matriculado,2024-03-24
2062,473,2024-2,Retirado,2024-08-16
2063,474,2023-2,Matriculado,2023-08-16
2064,474,2024-1,Suspendido,2024-03-14
2065,474,2024-2,Retirado,2024-08-05
2066,475,2023-1,Matriculado,2023-03-06
2067,475,2023-2,Matriculado,2023-08-25
2068,475,2024-1,Matriculado,2024-03-09
2069,475,2024-2,Matriculado,2024-08-08
2070,475,2025-1,Matriculado,2025-03-14
2071,475,2025-2,Matriculado,2025-08-23
2072,476,2023-1,Matriculado,2023-03-04
2073,476,2023-2,Matriculado,2023-08-17
2074,476,2024-1,Matriculado,2024-03-07
2075,476,2024-2,Matriculado,2024-08-19
2076,476,2025-1,Matriculado,2025-03-05
2077,476,2025-2,Matriculado,2025-08-05
2078,477,2025-2,Matriculado,2025-08-09
2079,478,2025-2,Matriculado,2025-08-05
2080,479,2023-1,Matriculado,2023-03-20
2081,479,2023-2,Matriculado,2023-08-02
2082,479,2024-1,Matriculado,2024-03-17
2083,479,2024-2,Matriculado,2024-08-21
2084,479,2025-1,Matriculado,2025-03-08
2085,479,2025-2,Matriculado,2025-08-16
2086,480,2023-1,Matriculado,2023-03-14
2087,480,2023-2,Matriculado,2023-08-10
2088,480,2024-1,Matriculado,2024-03-12
2089,480,2024-2,Matriculado,2024-08-12
2090,480,2025-1,Matriculado,2025-03-08
2091,480,2025-2,Matriculado,2025-08-02
2092,481,2024-1,Matriculado,2024-03-01
2093,481,2024-2,Matriculado,2024-08-24
2094,481,2025-1,Matriculado,2025-03-10
2095,481,2025-2,Matriculado,2025-08-20
2096,482,2023-1,Matriculado,2023-03-06
2097,482,2023-2,Matriculado,2023-08-16
2098,482,2024-1,Matriculado,2024-03-10
2099,482,2024-2,Matriculado,2024-08-22
2100,482,2025-1,Suspendido,2025-03-18
2101,482,2025-2,Matriculado,2025-08-05
2102,483,2023-1,Matriculado,2023-03-24
2103,483,2023-2,Matriculado,2023-08-24
2104,483,2024-1,Matriculado,2024-03-17
2105,483,2024-2,Matriculado,2024-08-08
2106,483,2025-1,Matriculado,2025-03-07
2107,483,2025-2,Matriculado,2025-08-03
2108,484,2023-1,Matriculado,2023-03-05
2109,484,2023-2,Matriculado,2023-08-20
2110,484,2024-1,Matriculado,2024-03-19
2111,484,2024-2,Matriculado,2024-08-21
2112,484,2025-1,Matriculado,2025-03-07
2113,484,2025-2,Matriculado,2025-08-04
2114,485,2023-1,Suspendido,2023-03-18
2115,485,2023-2,Matriculado,2023-08-10
2116,485,2024-1,Matriculado,2024-03-25
2117,485,2024-2,Matriculado,2024-08-24
2118,485,2025-1,Matriculado,2025-03-05
2119,485,2025-2,Matriculado,2025-08-18
2120,486,2023-2,Matriculado,2023-08-25
2121,486,2024-1,Matriculado,2024-03-18
2122,486,2024-2,Matriculado,2024-08-12
2123,486,2025-1,Matriculado,2025-03-23
2124,486,2025-2,Matriculado,2025-08-14
2125,487,2023-1,Matriculado,2023-03-14
2126,487,2023-2,Matriculado,2023-08-17
2127,487,2024-1,Matriculado,2024-03-06
2128,487,2024-2,Matriculado,2024-08-23
2129,487,2025-1,Matriculado,2025-03-10
2130,487,2025-2,Suspendido,2025-08-19
2131,488,2023-1,Suspendido,2023-03-23
2132,488,2023-2,Retirado,2023-08-13
2133,489,2023-2,Matriculado,2023-08-18
2134,489,2024-1,Matriculado,2024-03-03
2135,489,2024-2,Matriculado,2024-08-25
2136,489,2025-1,Matriculado,2025-03-18
2137,489,2025-2,Matriculado,2025-08-13
2138,490,2023-1,Matriculado,2023-03-07
2139,490,2023-2,Matriculado,2023-08-06
2140,490,2024-1,Matriculado,2024-03-19
2141,490,2024-2,Matriculado,2024-08-17
2142,490,2025-1,Matriculado,2025-03-23
2143,490,2025-2,Matriculado,2025-08-09
2144,491,2023-2,Matriculado,2023-08-08
2145,491,2024-1,Matriculado,2024-03-09
2146,491,2024-2,Matriculado,2024-08-06
2147,491,2025-1,Matriculado,2025-03-18
2148,491,2025-2,Matriculado,2025-08-02
2149,492,2023-2,Matriculado,2023-08-09
2150,492,2024-1,Matriculado,2024-03-09
2151,492,2024-2,Matriculado,2024-08-02
2152,492,2025-1,Matriculado,2025-03-08
2153,492,2025-2,Matriculado,2025-08-07
2154,493,2024-1,Matriculado,2024-03-01
2155,493,2024-2,Matriculado,2024-08-21
2156,493,2025-1,Matriculado,2025-03-12
2157,493,2025-2,Matriculado,2025-08-23
2158,494,2025-1,Matriculado,2025-03-09
2159,494,2025-2,Matriculado,2025-08-14
2160,495,2023-2,Matriculado,2023-08-10
2161,495,2024-1,Matriculado,2024-03-02
2162,495,2024-2,Matriculado,2024-08-01
2163,495,2025-1,Matriculado,2025-03-08
2164,495,2025-2,Matriculado,2025-08-09
2165,496,2023-1,Matriculado,2023-03-01
2166,496,2023-2,Matriculado,2023-08-25
2167,496,2024-1,Matriculado,2024-03-19
2168,496,2024-2,Matriculado,2024-08-24
2169,496,2025-1,Matriculado,2025-03-21
2170,496,2025-2,Matriculado,2025-08-21
2171,497,2024-1,Matriculado,2024-03-18
2172,497,2024-2,Matriculado,2024-08-15
2173,497,2025-1,Matriculado,2025-03-09
2174,497,2025-2,Matriculado,2025-08-21
2175,498,2023-1,Matriculado,2023-03-25
2176,498,2023-2,Matriculado,2023-08-15
2177,498,2024-1,Matriculado,2024-03-24
2178,498,2024-2,Matriculado,2024-08-05
2179,498,2025-1,Matriculado,2025-03-03
2180,498,2025-2,Matriculado,2025-08-15
2181,499,2023-1,Matriculado,2023-03-06
2182,499,2023-2,Matriculado,2023-08-16
2183,499,2024-1,Matriculado,2024-03-06
2184,499,2024-2,Matriculado,2024-08-01
2185,499,2025-1,Matriculado,2025-03-06
2186,499,2025-2,Matriculado,2025-08-22
2187,500,2023-2,Matriculado,2023-08-03
2188,500,2024-1,Matriculado,2024-03-14
2189,500,2024-2,Matriculado,2024-08-21
2190,500,2025-1,Matriculado,2025-03-04
2191,500,2025-2,Matriculado,2025-08-05
2192,501,2023-1,Matriculado,2023-03-01
2193,501,2023-2,Matriculado,2023-08-13
2194,501,2024-1,Matriculado,2024-03-04
2195,501,2024-2,Matriculado,2024-08-25
2196,501,2025-1,Matriculado,2025-03-02
2197,501,2025-2,Matriculado,2025-08-25
2198,502,2024-2,Matriculado,2024-08-05
2199,502,2025-1,Matriculado,2025-03-20
2200,502,2025-2,Retirado,2025-08-01
2201,503,2025-1,Matriculado,2025-03-04
2202,503,2025-2,Matriculado,2025-08-11
2203,504,2023-1,Matriculado,2023-03-03
2204,504,2023-2,Matriculado,2023-08-16
2205,504,2024-1,Matriculado,2024-03-15
2206,504,2024-2,Matriculado,2024-08-10
2207,504,2025-1,Matriculado,2025-03-05
2208,504,2025-2,Matriculado,2025-08-18
2209,505,2025-1,Matriculado,2025-03-21
2210,505,2025-2,Matriculado,2025-08-01
2211,506,2023-1,Matriculado,2023-03-04
2212,506,2023-2,Matriculado,2023-08-04
2213,506,2024-1,Matriculado,2024-03-14
2214,506,2024-2,Matriculado,2024-08-08
2215,506,2025-1,Suspendido,2025-03-14
2216,506,2025-2,Matriculado,2025-08-12
2217,507,2025-1,Matriculado,2025-03-08
2218,507,2025-2,Matriculado,2025-08-22
2219,508,2025-2,Matriculado,2025-08-23
2220,509,2024-1,Matriculado,2024-03-04
2221,509,2024-2,Matriculado,2024-08-04
2222,509,2025-1,Matriculado,2025-03-10
2223,509,2025-2,Matriculado,2025-08-20
2224,510,2023-1,Matriculado,2023-03-12
2225,510,2023-2,Matriculado,2023-08-03
2226,510,2024-1,Matriculado,2024-03-20
2227,510,2024-2,Matriculado,2024-08-14
2228,510,2025-1,Matriculado,2025-03-20
2229,510,2025-2,Matriculado,2025-08-14
2230,511,2023-2,Matriculado,2023-08-22
2231,511,2024-1,Matriculado,2024-03-20
2232,511,2024-2,Matriculado,2024-08-12
2233,511,2025-1,Matriculado,2025-03-09
2234,511,2025-2,Matriculado,2025-08-22
2235,512,2023-1,Matriculado,2023-03-09
2236,512,2023-2,Matriculado,2023-08-23
2237,512,2024-1,Matriculado,2024-03-01
2238,512,2024-2,Matriculado,2024-08-05
2239,512,2025-1,Matriculado,2025-03-05
2240,512,2025-2,Matriculado,2025-08-13
2241,513,2023-1,Matriculado,2023-03-16
2242,513,2023-2,Matriculado,2023-08-04
2243,513,2024-1,Matriculado,2024-03-24
2244,513,2024-2,Matriculado,2024-08-03
2245,513,2025-1,Matriculado,2025-03-05
2246,513,2025-2,Matriculado,2025-08-13
2247,514,2024-1,Matriculado,2024-03-16
2248,514,2024-2,Matriculado,2024-08-23
2249,514,2025-1,Matriculado,2025-03-20
2250,514,2025-2,Matriculado,2025-08-11
2251,515,2023-1,Matriculado,2023-03-21
2252,515,2023-2,Matriculado,2023-08-13
2253,515,2024-1,Matriculado,2024-03-16
2254,515,2024-2,Matriculado,2024-08-16
2255,515,2025-1,Matriculado,2025-03-08
2256,515,2025-2,Matriculado,2025-08-19
2257,516,2024-2,Matriculado,2024-08-17
2258,516,2025-1,Matriculado,2025-03-23
2259,516,2025-2,Matriculado,2025-08-08
2260,517,2023-2,Matriculado,2023-08-08
2261,517,2024-1,Matriculado,2024-03-07
2262,517,2024-2,Matriculado,2024-08-01
2263,517,2025-1,Matriculado,2025-03-16
2264,517,2025-2,Matriculado,2025-08-04
2265,518,2024-2,Suspendido,2024-08-12
2266,518,2025-1,Retirado,2025-03-25
2267,519,2024-2,Matriculado,2024-08-10
2268,519,2025-1,Matriculado,2025-03-18
2269,519,2025-2,Matriculado,2025-08-14
2270,520,2023-2,Matriculado,2023-08-08
2271,520,2024-1,Matriculado,2024-03-05
2272,520,2024-2,Matriculado,2024-08-23
2273,520,2025-1,Matriculado,2025-03-13
2274,520,2025-2,Matriculado,2025-08-23
2275,521,2023-1,Matriculado,2023-03-12
2276,521,2023-2,Suspendido,2023-08-04
2277,521,2024-1,Matriculado,2024-03-03
2278,521,2024-2,Matriculado,2024-08-20
2279,521,2025-1,Matriculado,2025-03-01
2280,521,2025-2,Matriculado,2025-08-05
2281,522,2025-1,Matriculado,2025-03-03
2282,522,2025-2,Retirado,2025-08-14
2283,523,2023-2,Matriculado,2023-08-06
2284,523,2024-1,Matriculado,2024-03-05
2285,523,2024-2,Matriculado,2024-08-23
2286,523,2025-1,Matriculado,2025-03-16
2287,523,2025-2,Matriculado,2025-08-11
2288,524,2024-1,Matriculado,2024-03-21
2289,524,2024-2,Matriculado,2024-08-10
2290,524,2025-1,Matriculado,2025-03-02
2291,524,2025-2,Matriculado,2025-08-02
2292,525,2023-1,Matriculado,2023-03-06
2293,525,2023-2,Matriculado,2023-08-01
2294,525,2024-1,Matriculado,2024-03-14
2295,525,2024-2,Matriculado,2024-08-15
2296,525,2025-1,Matriculado,2025-03-09
2297,525,2025-2,Matriculado,2025-08-17
2298,526,2023-1,Matriculado,2023-03-08
2299,526,2023-2,Matriculado,2023-08-06
2300,526,2024-1,Matriculado,2024-03-03
2301,526,2024-2,Matriculado,2024-08-05
2302,526,2025-1,Matriculado,2025-03-13
2303,526,2025-2,Matriculado,2025-08-08
2304,527,2023-1,Matriculado,2023-03-24
2305,527,2023-2,Matriculado,2023-08-20
2306,527,2024-1,Matriculado,2024-03-23
2307,527,2024-2,Matriculado,2024-08-11
2308,527,2025-1,Matriculado,2025-03-13
2309,527,2025-2,Matriculado,2025-08-06
2310,528,2023-1,Matriculado,2023-03-12
2311,528,2023-2,Matriculado,2023-08-07
2312,528,2024-1,Matriculado,2024-03-04
2313,528,2024-2,Matriculado,2024-08-20
2314,528,2025-1,Matriculado,2025-03-11
2315,528,2025-2,Suspendido,2025-08-10
2316,529,2024-1,Matriculado,2024-03-04
2317,529,2024-2,Matriculado,2024-08-20
2318,529,2025-1,Retirado,2025-03-10
2319,530,2024-2,Matriculado,2024-08-07
2320,530,2025-1,Matriculado,2025-03-02
2321,530,2025-2,Matriculado,2025-08-03
2322,531,2024-1,Matriculado,2024-03-19
2323,531,2024-2,Suspendido,2024-08-16
2324,531,2025-1,Retirado,2025-03-11
2325,532,2023-1,Matriculado,2023-03-10
2326,532,2023-2,Retirado,2023-08-12
2327,533,2023-1,Matriculado,2023-03-13
2328,533,2023-2,Matriculado,2023-08-11
2329,533,2024-1,Matriculado,2024-03-24
2330,533,2024-2,Matriculado,2024-08-05
2331,533,2025-1,Matriculado,2025-03-04
2332,533,2025-2,Matriculado,2025-08-24
2333,534,2023-1,Matriculado,2023-03-17
2334,534,2023-2,Matriculado,2023-08-05
2335,534,2024-1,Suspendido,2024-03-13
2336,534,2024-2,Matriculado,2024-08-02
2337,534,2025-1,Matriculado,2025-03-05
2338,534,2025-2,Matriculado,2025-08-03
2339,535,2024-2,Matriculado,2024-08-03
2340,535,2025-1,Matriculado,2025-03-08
2341,535,2025-2,Matriculado,2025-08-22
2342,536,2023-1,Matriculado,2023-03-25
2343,536,2023-2,Matriculado,2023-08-17
2344,536,2024-1,Matriculado,2024-03-24
2345,536,2024-2,Matriculado,2024-08-17
2346,536,2025-1,Matriculado,2025-03-11
2347,536,2025-2,Matriculado,2025-08-05
2348,537,2023-1,Matriculado,2023-03-12
2349,537,2023-2,Matriculado,2023-08-14
2350,537,2024-1,Suspendido,2024-03-23
2351,537,2024-2,Matriculado,2024-08-13
2352,537,2025-1,Matriculado,2025-03-20
2353,537,2025-2,Matriculado,2025-08-05
2354,538,2023-1,Matriculado,2023-03-16
2355,538,2023-2,Matriculado,2023-08-01
2356,538,2024-1,Matriculado,2024-03-10
2357,538,2024-2,Matriculado,2024-08-03
2358,538,2025-1,Matriculado,2025-03-15
2359,538,2025-2,Matriculado,2025-08-10
2360,539,2023-1,Matriculado,2023-03-09
2361,539,2023-2,Matriculado,2023-08-12
2362,539,2024-1,Matriculado,2024-03-06
2363,539,2024-2,Matriculado,2024-08-15
2364,539,2025-1,Matriculado,2025-03-16
2365,539,2025-2,Matriculado,2025-08-25
2366,540,2025-1,Matriculado,2025-03-21
2367,540,2025-2,Matriculado,2025-08-04
2368,541,2024-2,Matriculado,2024-08-16
2369,541,2025-1,Suspendido,2025-03-10
2370,541,2025-2,Matriculado,2025-08-20
2371,542,2023-1,Matriculado,2023-03-05
2372,542,2023-2,Matriculado,2023-08-17
2373,542,2024-1,Matriculado,2024-03-11
2374,542,2024-2,Matriculado,2024-08-22
2375,542,2025-1,Matriculado,2025-03-15
2376,543,2025-2,Matriculado,2025-08-22
2377,544,2025-1,Suspendido,2025-03-21
2378,544,2025-2,Retirado,2025-08-08
2379,545,2023-1,Matriculado,2023-03-18
2380,545,2023-2,Retirado,2023-08-04
2381,546,2023-1,Matriculado,2023-03-06
2382,546,2023-2,Matriculado,2023-08-03
2383,546,2024-1,Matriculado,2024-03-15
2384,546,2024-2,Matriculado,2024-08-12
2385,547,2024-2,Matriculado,2024-08-21
2386,547,2025-1,Matriculado,2025-03-15
2387,547,2025-2,Matriculado,2025-08-06
2388,548,2023-1,Matriculado,2023-03-13
2389,548,2023-2,Matriculado,2023-08-07
2390,548,2024-1,Matriculado,2024-03-03
2391,548,2024-2,Matriculado,2024-08-20
2392,548,2025-1,Matriculado,2025-03-23
2393,548,2025-2,Matriculado,2025-08-04
2394,549,2024-2,Matriculado,2024-08-02
2395,549,2025-1,Matriculado,2025-03-16
2396,549,2025-2,Matriculado,2025-08-07
2397,550,2023-2,Matriculado,2023-08-02
2398,550,2024-1,Matriculado,2024-03-25
2399,550,2024-2,Matriculado,2024-08-12
2400,550,2025-1,Matriculado,2025-03-16
2401,550,2025-2,Matriculado,2025-08-07
2402,551,2025-1,Matriculado,2025-03-25
2403,551,2025-2,Matriculado,2025-08-09
2404,552,2024-2,Matriculado,2024-08-06
2405,552,2025-1,Matriculado,2025-03-03
2406,552,2025-2,Matriculado,2025-08-03
2407,553,2024-1,Matriculado,2024-03-23
2408,553,2024-2,Matriculado,2024-08-14
2409,553,2025-1,Matriculado,2025-03-22
2410,553,2025-2,Matriculado,2025-08-06
2411,554,2025-1,Matriculado,2025-03-03
2412,554,2025-2,Matriculado,2025-08-14
2413,555,2023-1,Matriculado,2023-03-25
2414,555,2023-2,Matriculado,2023-08-07
2415,555,2024-1,Matriculado,2024-03-14
2416,555,2024-2,Matriculado,2024-08-18
2417,555,2025-1,Matriculado,2025-03-06
2418,555,2025-2,Matriculado,2025-08-14
2419,556,2023-2,Matriculado,2023-08-23
2420,556,2024-1,Matriculado,2024-03-01
2421,556,2024-2,Matriculado,2024-08-20
2422,556,2025-1,Matriculado,2025-03-24
2423,556,2025-2,Matriculado,2025-08-20
2424,557,2023-1,Matriculado,2023-03-22
2425,557,2023-2,Matriculado,2023-08-24
2426,557,2024-1,Matriculado,2024-03-24
2427,557,2024-2,Matriculado,2024-08-01
2428,557,2025-1,Matriculado,2025-03-15
2429,557,2025-2,Matriculado,2025-08-16
2430,558,2025-2,Matriculado,2025-08-04
2431,559,2023-1,Matriculado,2023-03-22
2432,559,2023-2,Matriculado,2023-08-17
2433,559,2024-1,Matriculado,2024-03-15
2434,559,2024-2,Matriculado,2024-08-05
2435,559,2025-1,Matriculado,2025-03-21
2436,559,2025-2,Matriculado,2025-08-04
2437,560,2023-1,Suspendido,2023-03-24
2438,560,2023-2,Suspendido,2023-08-14
2439,560,2024-1,Matriculado,2024-03-25
2440,560,2024-2,Matriculado,2024-08-13
2441,560,2025-1,Matriculado,2025-03-07
2442,560,2025-2,Matriculado,2025-08-22
2443,561,2024-1,Matriculado,2024-03-01
2444,561,2024-2,Matriculado,2024-08-12
2445,561,2025-1,Retirado,2025-03-10
2446,562,2023-1,Matriculado,2023-03-04
2447,562,2023-2,Matriculado,2023-08-21
2448,562,2024-1,Matriculado,2024-03-14
2449,562,2024-2,Matriculado,2024-08-12
2450,562,2025-1,Matriculado,2025-03-14
2451,562,2025-2,Matriculado,2025-08-25
2452,563,2024-2,Matriculado,2024-08-06
2453,563,2025-1,Matriculado,2025-03-12
2454,563,2025-2,Matriculado,2025-08-20
2455,564,2024-2,Matriculado,2024-08-14
2456,564,2025-1,Matriculado,2025-03-22
2457,564,2025-2,Matriculado,2025-08-14
2458,565,2025-2,Matriculado,2025-08-23
2459,566,2023-1,Matriculado,2023-03-04
2460,566,2023-2,Matriculado,2023-08-04
2461,566,2024-1,Matriculado,2024-03-01
2462,566,2024-2,Matriculado,2024-08-14
2463,566,2025-1,Matriculado,2025-03-24
2464,566,2025-2,Matriculado,2025-08-18
2465,567,2023-1,Matriculado,2023-03-15
2466,567,2023-2,Matriculado,2023-08-02
2467,567,2024-1,Matriculado,2024-03-14
2468,567,2024-2,Matriculado,2024-08-25
2469,567,2025-1,Matriculado,2025-03-13
2470,567,2025-2,Matriculado,2025-08-16
2471,568,2023-1,Matriculado,2023-03-12
2472,568,2023-2,Matriculado,2023-08-15
2473,568,2024-1,Matriculado,2024-03-21
