id_nota,id_estudiante,id_asignatura,periodo,nota_final,estado_aprobacion
14656,760,221,2024-2,6.0,Aprobado
14657,760,222,2024-2,4.4,Aprobado
14658,760,223,2024-2,3.8,Reprobado
14659,760,224,2025-1,5.1,Aprobado
14660,760,225,2025-1,4.6,Aprobado
14661,760,226,2025-1,5.0,Aprobado
14662,760,227,2025-1,5.7,Aprobado
14663,760,228,2025-2,5.4,Aprobado
14664,760,229,2025-2,5.2,Aprobado
14665,760,230,2025-2,4.4,Aprobado
14666,760,231,2025-2,5.4,Aprobado
14667,761,184,2023-1,5.9,Aprobado
14668,761,185,2023-1,6.4,Aprobado
14669,761,186,2023-1,5.9,Aprobado
14670,761,187,2023-1,5.5,Aprobado
14671,761,188,2023-1,5.8,Aprobado
14672,761,189,2023-2,6.5,Aprobado
14673,761,190,2023-2,5.6,Aprobado
14674,761,191,2023-2,6.2,Aprobado
14675,761,192,2023-2,5.6,Aprobado
14676,761,193,2024-1,6.1,Aprobado
14677,761,194,2024-1,4.7,Aprobado
14678,761,195,2024-1,6.1,Aprobado
14679,761,196,2024-1,5.8,Aprobado
14680,761,197,2024-1,5.4,Aprobado
14681,761,198,2024-2,5.5,Aprobado
14682,761,199,2024-2,4.7,Aprobado
14683,761,200,2024-2,5.4,Aprobado
14684,761,201,2024-2,6.1,Aprobado
14685,761,202,2024-2,5.8,Aprobado
14686,761,203,2024-2,6.0,Aprobado
14687,761,204,2025-1,5.8,Aprobado
14688,761,205,2025-1,7.0,Aprobado
14689,761,206,2025-1,6.1,Aprobado
14690,761,207,2025-1,6.1,Aprobado
14691,761,208,2025-1,6.5,Aprobado
14692,761,209,2025-1,5.2,Aprobado
14693,762,1,2025-1,3.6,Reprobado
14694,762,2,2025-1,3.7,Reprobado
14695,762,3,2025-1,2.5,Reprobado
14696,762,4,2025-1,3.4,Reprobado
14697,762,5,2025-1,2.8,Reprobado
14698,762,6,2025-1,3.9,Reprobado
14699,762,7,2025-2,2.5,Reprobado
14700,762,8,2025-2,3.9,Reprobado
14701,762,9,2025-2,3.5,Reprobado
14702,762,10,2025-2,3.3,Reprobado
14703,763,107,2023-1,6.9,Aprobado
14704,763,108,2023-1,5.9,Aprobado
14705,763,109,2023-1,6.3,Aprobado
14706,763,110,2023-1,6.5,Aprobado
14707,763,111,2023-2,7.0,Aprobado
14708,763,112,2023-2,6.1,Aprobado
14709,763,113,2023-2,6.5,Aprobado
14710,763,114,2023-2,5.6,Aprobado
14711,763,115,2024-1,6.9,Aprobado
14712,763,116,2024-1,6.3,Aprobado
14713,763,117,2024-1,7.0,Aprobado
14714,763,118,2024-1,6.6,Aprobado
14715,763,119,2024-1,5.4,Aprobado
14716,763,120,2024-2,6.6,Aprobado
14717,763,121,2024-2,5.3,Aprobado
14718,763,122,2024-2,5.7,Aprobado
14719,763,123,2024-2,6.4,Aprobado
14720,763,124,2025-1,6.3,Aprobado
14721,763,125,2025-1,5.4,Aprobado
14722,763,126,2025-1,5.5,Aprobado
14723,763,127,2025-1,7.0,Aprobado
14724,763,128,2025-1,7.0,Aprobado
14725,763,129,2025-1,5.0,Aprobado
14726,763,130,2025-2,5.5,Aprobado
14727,763,131,2025-2,6.5,Aprobado
14728,763,132,2025-2,6.6,Aprobado
14729,763,133,2025-2,5.2,Aprobado
14730,763,134,2025-2,7.0,Aprobado
14731,764,210,2024-1,5.4,Aprobado
14732,764,211,2024-1,5.4,Aprobado
14733,764,212,2024-1,5.9,Aprobado
14734,764,213,2024-1,5.3,Aprobado
14735,764,214,2024-1,5.2,Aprobado
14736,764,215,2024-2,4.1,Aprobado
14737,764,216,2024-2,4.0,Aprobado
14738,764,217,2024-2,4.9,Aprobado
14739,764,218,2024-2,5.1,Aprobado
14740,764,219,2025-1,6.1,Aprobado
14741,764,220,2025-1,5.5,Aprobado
14742,764,221,2025-1,5.4,Aprobado
14743,764,222,2025-1,4.8,Aprobado
14744,764,223,2025-1,3.9,Reprobado
14745,764,224,2025-2,6.4,Aprobado
14746,764,225,2025-2,5.2,Aprobado
14747,764,226,2025-2,4.8,Aprobado
14748,764,227,2025-2,4.6,Aprobado
14749,765,317,2024-2,1.9,Reprobado
14750,765,318,2024-2,5.0,Aprobado
14751,765,319,2024-2,3.3,Reprobado
14752,765,320,2024-2,3.2,Reprobado
14753,765,321,2025-1,3.2,Reprobado
14754,765,322,2025-1,3.0,Reprobado
14755,765,323,2025-1,2.5,Reprobado
14756,765,324,2025-1,3.6,Reprobado
14757,765,325,2025-1,3.8,Reprobado
14758,765,326,2025-2,3.3,Reprobado
14759,765,327,2025-2,2.9,Reprobado
14760,765,328,2025-2,3.9,Reprobado
14761,765,329,2025-2,2.8,Reprobado
14762,765,330,2025-2,2.5,Reprobado
14763,766,215,2023-1,4.2,Aprobado
14764,766,216,2023-1,5.7,Aprobado
14765,766,217,2023-1,5.0,Aprobado
14766,766,218,2023-1,5.7,Aprobado
14767,766,219,2023-2,6.3,Aprobado
14768,766,220,2023-2,4.6,Aprobado
14769,766,221,2023-2,5.6,Aprobado
14770,766,222,2023-2,4.4,Aprobado
14771,766,223,2023-2,4.2,Aprobado
14772,766,224,2024-1,3.9,Reprobado
14773,766,225,2024-1,4.4,Aprobado
14774,766,226,2024-1,5.0,Aprobado
14775,766,227,2024-1,5.7,Aprobado
14776,767,11,2023-1,4.5,Aprobado
14777,767,12,2023-1,5.3,Aprobado
14778,767,13,2023-1,5.4,Aprobado
14779,767,14,2023-1,5.3,Aprobado
14780,767,15,2023-2,5.1,Aprobado
14781,767,16,2023-2,4.4,Aprobado
14782,767,17,2023-2,4.5,Aprobado
14783,767,18,2023-2,4.2,Aprobado
14784,767,19,2024-2,5.1,Aprobado
14785,767,20,2024-2,5.4,Aprobado
14786,767,21,2024-2,5.7,Aprobado
14787,767,22,2024-2,4.2,Aprobado
14788,767,23,2025-1,5.5,Aprobado
14789,767,24,2025-1,4.0,Aprobado
14790,767,25,2025-1,4.7,Aprobado
14791,767,26,2025-1,4.7,Aprobado
14792,767,27,2025-1,3.6,Reprobado
14793,767,28,2025-1,4.1,Aprobado
14794,767,29,2025-2,5.2,Aprobado
14795,767,30,2025-2,4.7,Aprobado
14796,767,31,2025-2,5.2,Aprobado
14797,767,32,2025-2,4.6,Aprobado
14798,768,48,2023-2,4.7,Aprobado
14799,768,49,2023-2,5.3,Aprobado
14800,768,50,2023-2,5.8,Aprobado
14801,768,51,2023-2,6.6,Aprobado
14802,768,52,2024-1,5.4,Aprobado
14803,768,53,2024-1,6.0,Aprobado
14804,768,54,2024-1,5.9,Aprobado
14805,768,55,2024-1,4.4,Aprobado
14806,768,56,2024-1,6.6,Aprobado
14807,768,57,2024-1,6.3,Aprobado
14808,768,58,2024-2,4.8,Aprobado
14809,768,59,2024-2,4.8,Aprobado
14810,768,60,2024-2,5.6,Aprobado
14811,768,61,2024-2,6.9,Aprobado
14812,768,62,2024-2,5.1,Aprobado
14813,768,63,2024-2,5.1,Aprobado
14814,768,64,2025-1,6.1,Aprobado
14815,768,65,2025-1,6.2,Aprobado
14816,768,66,2025-1,6.9,Aprobado
14817,768,67,2025-1,5.5,Aprobado
14818,768,68,2025-1,5.3,Aprobado
14819,768,69,2025-1,6.7,Aprobado
14820,768,70,2025-2,6.4,Aprobado
14821,768,71,2025-2,6.0,Aprobado
14822,768,72,2025-2,5.0,Aprobado
14823,768,73,2025-2,6.2,Aprobado
14824,769,1,2024-1,5.7,Aprobado
14825,769,2,2024-1,6.5,Aprobado
14826,769,3,2024-1,5.6,Aprobado
14827,769,4,2024-1,5.7,Aprobado
14828,769,5,2024-1,5.1,Aprobado
14829,769,6,2024-1,6.0,Aprobado
14830,769,7,2024-2,6.0,Aprobado
14831,769,8,2024-2,5.8,Aprobado
14832,769,9,2024-2,5.4,Aprobado
14833,769,10,2024-2,5.9,Aprobado
14834,769,11,2025-1,5.1,Aprobado
14835,769,12,2025-1,7.0,Aprobado
14836,769,13,2025-1,5.9,Aprobado
14837,769,14,2025-1,5.6,Aprobado
14838,769,15,2025-2,6.0,Aprobado
14839,769,16,2025-2,6.5,Aprobado
14840,769,17,2025-2,5.4,Aprobado
14841,769,18,2025-2,6.2,Aprobado
14842,770,52,2023-1,5.4,Aprobado
14843,770,53,2023-1,5.6,Aprobado
14844,770,54,2023-1,5.9,Aprobado
14845,770,55,2023-1,5.8,Aprobado
14846,770,56,2023-1,5.5,Aprobado
14847,770,57,2023-1,6.3,Aprobado
14848,770,58,2023-2,5.2,Aprobado
14849,770,59,2023-2,5.1,Aprobado
14850,770,60,2023-2,4.8,Aprobado
14851,770,61,2023-2,5.3,Aprobado
14852,770,62,2023-2,5.1,Aprobado
14853,770,63,2023-2,4.5,Aprobado
14854,770,64,2024-1,4.8,Aprobado
14855,770,65,2024-1,6.1,Aprobado
14856,770,66,2024-1,4.0,Aprobado
14857,770,67,2024-1,6.5,Aprobado
14858,770,68,2024-1,4.0,Aprobado
14859,770,69,2024-1,5.0,Aprobado
14860,770,70,2024-2,5.1,Aprobado
14861,770,71,2024-2,4.7,Aprobado
14862,770,72,2024-2,6.2,Aprobado
14863,770,73,2024-2,5.0,Aprobado
14864,770,74,2025-1,5.3,Aprobado
14865,770,75,2025-1,6.4,Aprobado
14866,770,76,2025-1,6.3,Aprobado
14867,770,77,2025-1,5.8,Aprobado
14868,770,78,2025-2,4.3,Aprobado
14869,770,79,2025-2,5.1,Aprobado
14870,770,80,2025-2,7.0,Aprobado
14871,770,81,2025-2,5.8,Aprobado
14872,771,19,2023-1,7.0,Aprobado
14873,771,20,2023-1,6.2,Aprobado
14874,771,21,2023-1,5.8,Aprobado
14875,771,22,2023-1,5.5,Aprobado
14876,771,23,2023-2,6.3,Aprobado
14877,771,24,2023-2,7.0,Aprobado
14878,771,25,2023-2,7.0,Aprobado
14879,771,26,2023-2,7.0,Aprobado
14880,771,27,2023-2,5.6,Aprobado
14881,771,28,2023-2,5.2,Aprobado
14882,771,29,2024-1,6.1,Aprobado
14883,771,30,2024-1,7.0,Aprobado
14884,771,31,2024-1,7.0,Aprobado
14885,771,32,2024-1,5.5,Aprobado
14886,771,33,2024-2,5.2,Aprobado
14887,771,34,2024-2,6.9,Aprobado
14888,771,35,2024-2,6.5,Aprobado
14889,771,36,2024-2,5.6,Aprobado
14890,771,37,2024-2,6.5,Aprobado
14891,771,38,2024-2,5.3,Aprobado
14892,771,39,2025-1,6.1,Aprobado
14893,771,40,2025-1,5.8,Aprobado
14894,771,41,2025-1,5.3,Aprobado
14895,771,42,2025-1,6.8,Aprobado
14896,771,43,2025-1,5.9,Aprobado
14897,771,44,2025-2,6.6,Aprobado
14898,771,45,2025-2,5.1,Aprobado
14899,771,46,2025-2,6.3,Aprobado
14900,771,47,2025-2,6.1,Aprobado
14901,772,285,2023-1,5.3,Aprobado
14902,772,286,2023-1,5.7,Aprobado
14903,772,287,2023-1,5.2,Aprobado
14904,772,288,2023-1,4.6,Aprobado
14905,772,289,2023-1,4.0,Aprobado
14906,772,290,2023-2,5.2,Aprobado
14907,772,291,2023-2,6.3,Aprobado
14908,772,292,2023-2,6.0,Aprobado
14909,772,293,2023-2,4.4,Aprobado
14910,772,294,2023-2,4.4,Aprobado
14911,772,295,2024-1,6.5,Aprobado
14912,772,296,2024-1,5.4,Aprobado
14913,772,297,2024-1,4.5,Aprobado
14914,772,298,2024-1,6.5,Aprobado
14915,772,299,2024-1,5.3,Aprobado
14916,772,300,2024-2,5.4,Aprobado
14917,772,301,2024-2,5.5,Aprobado
14918,772,302,2024-2,5.6,Aprobado
14919,772,303,2024-2,6.2,Aprobado
14920,772,304,2024-2,5.2,Aprobado
14921,772,305,2024-2,5.0,Aprobado
14922,772,306,2025-1,5.9,Aprobado
14923,772,307,2025-1,5.1,Aprobado
14924,772,308,2025-1,5.4,Aprobado
14925,772,309,2025-1,4.1,Aprobado
14926,772,310,2025-1,7.0,Aprobado
14927,772,311,2025-2,4.9,Aprobado
14928,772,312,2025-2,4.9,Aprobado
14929,772,313,2025-2,4.5,Aprobado
14930,772,314,2025-2,5.4,Aprobado
14931,772,315,2025-2,4.4,Aprobado
14932,772,316,2025-2,3.8,Reprobado
14933,773,95,2024-1,6.7,Aprobado
14934,773,96,2024-1,6.2,Aprobado
14935,773,97,2024-1,6.2,Aprobado
14936,773,98,2024-1,7.0,Aprobado
14937,773,99,2024-2,6.3,Aprobado
14938,773,100,2024-2,5.7,Aprobado
14939,773,101,2024-2,6.2,Aprobado
14940,773,102,2024-2,4.9,Aprobado
14941,773,103,2025-1,6.0,Aprobado
14942,773,104,2025-1,6.1,Aprobado
14943,773,105,2025-1,5.7,Aprobado
14944,773,106,2025-1,5.4,Aprobado
14945,773,107,2025-2,6.4,Aprobado
14946,773,108,2025-2,6.5,Aprobado
14947,773,109,2025-2,5.8,Aprobado
14948,773,110,2025-2,5.6,Aprobado
14949,774,275,2023-1,4.9,Aprobado
14950,774,276,2023-1,3.5,Reprobado
14951,774,277,2023-1,2.7,Reprobado
14952,774,278,2023-1,3.3,Reprobado
14953,774,279,2023-2,5.0,Aprobado
14954,774,280,2023-2,3.9,Reprobado
14955,774,281,2023-2,5.6,Aprobado
14956,774,282,2023-2,4.0,Aprobado
14957,774,283,2023-2,4.8,Aprobado
14958,774,284,2023-2,4.8,Aprobado
14959,774,285,2024-1,3.3,Reprobado
14960,774,286,2024-1,4.9,Aprobado
14961,774,287,2024-1,3.7,Reprobado
14962,774,288,2024-1,4.0,Aprobado
14963,774,289,2024-1,3.7,Reprobado
14964,774,290,2024-2,4.9,Aprobado
14965,774,291,2024-2,4.8,Aprobado
14966,774,292,2024-2,4.4,Aprobado
14967,774,293,2024-2,3.6,Reprobado
14968,774,294,2024-2,4.2,Aprobado
14969,774,295,2025-1,5.2,Aprobado
14970,774,296,2025-1,3.4,Reprobado
14971,774,297,2025-1,3.7,Reprobado
14972,774,298,2025-1,5.0,Aprobado
14973,774,299,2025-1,3.9,Reprobado
14974,774,300,2025-2,4.5,Aprobado
14975,774,301,2025-2,4.2,Aprobado
14976,774,302,2025-2,4.0,Aprobado
14977,774,303,2025-2,3.6,Reprobado
14978,774,304,2025-2,4.8,Aprobado
14979,774,305,2025-2,3.9,Reprobado
14980,775,1,2023-2,5.7,Aprobado
14981,775,2,2023-2,5.2,Aprobado
14982,775,3,2023-2,5.7,Aprobado
14983,775,4,2023-2,5.2,Aprobado
14984,775,5,2023-2,5.3,Aprobado
14985,775,6,2023-2,5.6,Aprobado
14986,775,7,2024-1,4.4,Aprobado
14987,775,8,2024-1,4.8,Aprobado
14988,775,9,2024-1,4.9,Aprobado
14989,775,10,2024-1,5.1,Aprobado
14990,775,11,2024-2,5.3,Aprobado
14991,775,12,2024-2,6.1,Aprobado
14992,775,13,2024-2,6.5,Aprobado
14993,775,14,2024-2,6.1,Aprobado
14994,775,15,2025-1,7.0,Aprobado
14995,775,16,2025-1,6.1,Aprobado
14996,775,17,2025-1,5.8,Aprobado
14997,775,18,2025-1,5.5,Aprobado
14998,775,19,2025-2,5.9,Aprobado
14999,775,20,2025-2,5.8,Aprobado
15000,775,21,2025-2,5.2,Aprobado
15001,775,22,2025-2,5.7,Aprobado
15002,776,266,2023-2,5.1,Aprobado
15003,776,267,2023-2,5.3,Aprobado
15004,776,268,2023-2,4.0,Aprobado
15005,776,269,2023-2,5.0,Aprobado
15006,776,270,2023-2,4.3,Aprobado
15007,776,271,2024-1,4.7,Aprobado
15008,776,272,2024-1,4.7,Aprobado
15009,776,273,2024-1,5.6,Aprobado
15010,776,274,2024-1,5.4,Aprobado
15011,776,275,2024-2,5.1,Aprobado
15012,776,276,2024-2,5.2,Aprobado
15013,776,277,2024-2,4.7,Aprobado
15014,776,278,2024-2,4.8,Aprobado
15015,776,279,2025-1,4.3,Aprobado
15016,776,280,2025-1,5.9,Aprobado
15017,776,281,2025-1,4.7,Aprobado
15018,776,282,2025-1,5.2,Aprobado
15019,776,283,2025-1,5.6,Aprobado
15020,776,284,2025-1,4.5,Aprobado
15021,776,285,2025-2,5.0,Aprobado
15022,776,286,2025-2,5.5,Aprobado
15023,776,287,2025-2,4.4,Aprobado
15024,776,288,2025-2,5.2,Aprobado
15025,776,289,2025-2,5.3,Aprobado
15026,777,1,2023-2,5.0,Aprobado
15027,777,2,2023-2,5.2,Aprobado
15028,777,3,2023-2,4.8,Aprobado
15029,777,4,2023-2,4.9,Aprobado
15030,777,5,2023-2,4.8,Aprobado
15031,777,6,2023-2,5.4,Aprobado
15032,777,7,2024-1,5.5,Aprobado
15033,777,8,2024-1,5.7,Aprobado
15034,777,9,2024-1,4.9,Aprobado
15035,777,10,2024-1,4.7,Aprobado
15036,777,11,2024-2,4.2,Aprobado
15037,777,12,2024-2,4.5,Aprobado
15038,777,13,2024-2,5.8,Aprobado
15039,777,14,2024-2,5.3,Aprobado
15040,777,15,2025-1,5.5,Aprobado
15041,777,16,2025-1,4.6,Aprobado
15042,777,17,2025-1,5.1,Aprobado
15043,777,18,2025-1,5.1,Aprobado
15044,777,19,2025-2,4.8,Aprobado
15045,777,20,2025-2,4.3,Aprobado
15046,777,21,2025-2,3.8,Reprobado
15047,777,22,2025-2,4.8,Aprobado
15048,778,58,2023-1,3.7,Reprobado
15049,778,59,2023-1,4.3,Aprobado
15050,778,60,2023-1,2.2,Reprobado
15051,778,61,2023-1,4.0,Aprobado
15052,778,62,2023-1,3.3,Reprobado
15053,778,63,2023-1,2.9,Reprobado
15054,778,64,2023-2,4.0,Aprobado
15055,778,65,2023-2,4.0,Aprobado
15056,778,66,2023-2,3.3,Reprobado
15057,778,67,2023-2,3.4,Reprobado
15058,778,68,2023-2,2.0,Reprobado
15059,778,69,2023-2,3.9,Reprobado
15060,778,70,2024-1,4.0,Aprobado
15061,778,71,2024-1,2.7,Reprobado
15062,778,72,2024-1,4.1,Aprobado
15063,778,73,2024-1,3.8,Reprobado
15064,778,74,2024-2,2.0,Reprobado
15065,778,75,2024-2,4.0,Aprobado
15066,778,76,2024-2,3.3,Reprobado
15067,778,77,2024-2,0.2,Reprobado
15068,778,78,2025-1,1.9,Reprobado
15069,778,79,2025-1,3.1,Reprobado
15070,778,80,2025-1,3.2,Reprobado
15071,778,81,2025-1,4.3,Aprobado
15072,778,82,2025-2,3.5,Reprobado
15073,778,83,2025-2,3.1,Reprobado
15074,778,84,2025-2,2.9,Reprobado
15075,778,85,2025-2,4.5,Aprobado
15076,779,7,2023-1,5.1,Aprobado
15077,779,8,2023-1,6.0,Aprobado
15078,779,9,2023-1,6.5,Aprobado
15079,779,10,2023-1,5.6,Aprobado
15080,779,11,2023-2,5.0,Aprobado
15081,779,12,2023-2,5.8,Aprobado
15082,779,13,2023-2,5.3,Aprobado
15083,779,14,2023-2,5.9,Aprobado
15084,779,15,2024-1,5.9,Aprobado
15085,779,16,2024-1,5.5,Aprobado
15086,779,17,2024-1,6.3,Aprobado
15087,779,18,2024-1,5.4,Aprobado
15088,779,19,2024-2,5.0,Aprobado
15089,779,20,2024-2,7.0,Aprobado
15090,779,21,2024-2,6.0,Aprobado
15091,779,22,2024-2,5.0,Aprobado
15092,779,23,2025-1,5.9,Aprobado
15093,779,24,2025-1,5.1,Aprobado
15094,779,25,2025-1,5.8,Aprobado
15095,779,26,2025-1,6.7,Aprobado
15096,779,27,2025-1,6.8,Aprobado
15097,779,28,2025-1,6.2,Aprobado
15098,779,29,2025-2,5.8,Aprobado
15099,779,30,2025-2,6.1,Aprobado
15100,779,31,2025-2,6.8,Aprobado
15101,779,32,2025-2,5.9,Aprobado
15102,780,1,2025-1,6.1,Aprobado
15103,780,2,2025-1,5.9,Aprobado
15104,780,3,2025-1,5.9,Aprobado
15105,780,4,2025-1,4.6,Aprobado
15106,780,5,2025-1,5.4,Aprobado
15107,780,6,2025-1,6.2,Aprobado
15108,780,7,2025-2,5.4,Aprobado
15109,780,8,2025-2,6.1,Aprobado
15110,780,9,2025-2,5.8,Aprobado
15111,780,10,2025-2,5.6,Aprobado
15112,781,317,2023-2,2.6,Reprobado
15113,781,318,2023-2,1.9,Reprobado
15114,781,319,2023-2,2.3,Reprobado
15115,781,320,2023-2,4.1,Aprobado
15116,781,321,2024-1,2.3,Reprobado
15117,781,322,2024-1,2.5,Reprobado
15118,781,323,2024-1,2.3,Reprobado
15119,781,324,2024-1,2.6,Reprobado
15120,781,325,2024-1,4.2,Aprobado
15121,781,326,2024-2,2.5,Reprobado
15122,781,327,2024-2,3.4,Reprobado
15123,781,328,2024-2,2.7,Reprobado
15124,781,329,2024-2,2.0,Reprobado
15125,781,330,2024-2,2.5,Reprobado
15126,781,331,2025-1,2.8,Reprobado
15127,781,332,2025-1,2.9,Reprobado
15128,781,333,2025-1,2.4,Reprobado
15129,781,334,2025-1,3.1,Reprobado
15130,781,335,2025-1,2.8,Reprobado
15131,781,336,2025-2,3.7,Reprobado
15132,781,337,2025-2,3.8,Reprobado
15133,781,338,2025-2,1.0,Reprobado
15134,781,339,2025-2,3.5,Reprobado
15135,781,340,2025-2,2.3,Reprobado
15136,781,341,2025-2,2.1,Reprobado
15137,782,266,2023-1,4.0,Aprobado
15138,782,267,2023-1,6.4,Aprobado
15139,782,268,2023-1,3.5,Reprobado
15140,782,269,2023-1,4.7,Aprobado
15141,782,270,2023-1,4.8,Aprobado
15142,782,271,2023-2,2.8,Reprobado
15143,782,272,2023-2,4.8,Aprobado
15144,782,273,2023-2,2.9,Reprobado
15145,782,274,2023-2,3.1,Reprobado
15146,782,275,2024-1,3.8,Reprobado
15147,782,276,2024-1,4.0,Aprobado
15148,782,277,2024-1,3.6,Reprobado
15149,782,278,2024-1,3.2,Reprobado
15150,782,279,2024-2,4.6,Aprobado
15151,782,280,2024-2,4.5,Aprobado
15152,782,281,2024-2,3.7,Reprobado
15153,976732,282,2024-2,3.1,Reprobado
15154,782,283,2024-2,4.4,Aprobado
15155,782,284,2024-2,4.6,Aprobado
15156,782,285,2025-1,4.8,Aprobado
15157,782,286,2025-1,4.0,Aprobado
15158,782,287,2025-1,4.6,Aprobado
15159,782,288,2025-1,3.9,Reprobado
15160,782,289,2025-1,4.0,Aprobado
15161,782,290,2025-2,4.5,Aprobado
15162,782,291,2025-2,3.0,Reprobado
15163,782,292,2025-2,3.5,Reprobado
15164,782,293,2025-2,3.1,Reprobado
15165,782,294,2025-2,4.2,Aprobado
15166,783,210,2024-1,4.4,Aprobado
15167,783,211,2024-1,3.4,Reprobado
15168,783,212,2024-1,4.2,Aprobado
15169,783,213,2024-1,2.7,Reprobado
15170,783,214,2024-1,4.5,Aprobado
15171,783,215,2024-2,3.2,Reprobado
15172,783,216,2024-2,2.7,Reprobado
15173,783,217,2024-2,4.7,Aprobado
15174,783,218,2024-2,3.7,Reprobado
15175,783,219,2025-1,4.2,Aprobado
15176,783,220,2025-1,3.7,Reprobado
15177,783,221,2025-1,4.9,Aprobado
15178,783,222,2025-1,3.4,Reprobado
15179,783,223,2025-1,4.0,Aprobado
15180,783,224,2025-2,3.9,Reprobado
15181,783,225,2025-2,4.3,Aprobado
15182,783,226,2025-2,4.1,Aprobado
15183,783,227,2025-2,4.9,Aprobado
15184,784,70,2023-1,5.4,Aprobado
15185,784,71,2023-1,8.0,Aprobado
15186,784,72,2023-1,5.9,Aprobado
15187,784,73,2023-1,5.2,Aprobado
15188,784,74,2023-2,4.7,Aprobado
15189,784,75,2023-2,5.3,Aprobado
15190,784,76,2023-2,4.5,Aprobado
15191,784,77,2023-2,4.2,Aprobado
15192,784,78,2024-1,4.4,Aprobado
15193,784,79,2024-1,4.4,Aprobado
15194,784,80,2024-1,5.8,Aprobado
15195,784,81,2024-1,6.0,Aprobado
15196,784,82,2024-2,5.5,Aprobado
15197,784,83,2024-2,4.1,Aprobado
15198,784,84,2024-2,5.2,Aprobado
15199,784,85,2024-2,5.4,Aprobado
15200,784,86,2025-1,4.6,Aprobado
15201,784,87,2025-1,5.1,Aprobado
15202,784,88,2025-1,5.7,Aprobado
15203,784,89,2025-1,5.1,Aprobado
15204,784,90,2025-2,4.7,Aprobado
15205,784,91,2025-2,4.3,Aprobado
15206,784,92,2025-2,4.7,Aprobado
15207,784,93,2025-2,4.9,Aprobado
15208,784,902975,2025-2,5.4,Aprobado
15209,785,158,2024-1,4.6,Aprobado
15210,785,159,2024-1,4.0,Aprobado
15211,785,160,2024-1,3.8,Reprobado
15212,785,161,2024-1,4.2,Aprobado
15213,785,162,2024-2,3.6,Reprobado
15214,785,163,2024-2,5.0,Aprobado
15215,785,164,2024-2,4.7,Aprobado
15216,785,165,2024-2,3.5,Reprobado
15217,785,166,2024-2,5.1,Aprobado
15218,785,167,2025-1,4.1,Aprobado
15219,785,168,2025-1,3.3,Reprobado
15220,785,169,2025-1,4.2,Aprobado
15221,785,170,2025-1,4.5,Aprobado
15222,785,171,2025-1,4.6,Aprobado
15223,785,172,2025-1,3.7,Reprobado
15224,786,210,2023-1,5.4,Aprobado
15225,786,211,2023-1,5.0,Aprobado
15226,786,212,2023-1,5.3,Aprobado
15227,786,213,2023-1,5.0,Aprobado
15228,786,214,2023-1,5.8,Aprobado
15229,786,215,2023-2,5.0,Aprobado
15230,786,216,2023-2,5.0,Aprobado
15231,786,217,2023-2,6.9,Aprobado
15232,786,218,2023-2,5.5,Aprobado
15233,786,219,2024-1,6.1,Aprobado
15234,786,220,2024-1,5.3,Aprobado
15235,786,221,2024-1,4.8,Aprobado
15236,786,222,2024-1,5.3,Aprobado
15237,786,223,2024-1,4.8,Aprobado
15238,786,224,2024-2,6.8,Aprobado
15239,786,225,2024-2,4.7,Aprobado
15240,786,226,2024-2,4.9,Aprobado
15241,786,227,2024-2,4.8,Aprobado
15242,786,228,2025-1,4.5,Aprobado
15243,786,229,2025-1,5.1,Aprobado
15244,786,230,2025-1,4.4,Aprobado
15245,786,231,2025-1,5.4,Aprobado
15246,786,232,2025-2,4.6,Aprobado
15247,786,233,2025-2,5.2,Aprobado
15248,786,234,2025-2,5.3,Aprobado
15249,786,235,2025-2,5.5,Aprobado
15250,786,236,2025-2,5.4,Aprobado
15251,787,210,2023-2,4.9,Aprobado
15252,787,211,2023-2,5.2,Aprobado
15253,787,212,2023-2,4.9,Aprobado
15254,787,213,2023-2,5.1,Aprobado
15255,787,214,2023-2,5.2,Aprobado
15256,787,215,2024-1,5.0,Aprobado
15257,787,216,2024-1,5.1,Aprobado
15258,787,217,2024-1,5.8,Aprobado
15259,787,218,2024-1,5.5,Aprobado
15260,787,219,2024-2,4.5,Aprobado
15261,787,220,2024-2,5.0,Aprobado
15262,787,221,2024-2,5.4,Aprobado
15263,787,222,2024-2,4.3,Aprobado
15264,787,223,2024-2,5.3,Aprobado
15265,788,1,2025-1,5.6,Aprobado
15266,788,2,2025-1,7.0,Aprobado
15267,788,3,2025-1,5.5,Aprobado
15268,788,4,2025-1,6.0,Aprobado
15269,788,5,2025-1,5.7,Aprobado
15270,788,6,2025-1,6.6,Aprobado
15271,788,7,2025-2,5.1,Aprobado
15272,788,8,2025-2,6.5,Aprobado
15273,788,9,2025-2,7.0,Aprobado
15274,788,10,2025-2,5.8,Aprobado
15275,789,19,2023-1,4.5,Aprobado
15276,789,20,2023-1,3.6,Reprobado
15277,789,21,2023-1,3.4,Reprobado
15278,789,22,2023-1,3.4,Reprobado
15279,789,23,2023-2,3.7,Reprobado
15280,789,24,2023-2,3.9,Reprobado
15281,789,25,2023-2,4.0,Aprobado
15282,789,26,2023-2,3.7,Reprobado
15283,789,27,2023-2,3.7,Reprobado
15284,789,28,2023-2,4.4,Aprobado
15285,789,29,2024-1,4.4,Aprobado
15286,789,30,2024-1,3.8,Reprobado
15287,789,31,2024-1,2.8,Reprobado
15288,789,32,2024-1,3.8,Reprobado
15289,789,33,2024-2,4.8,Aprobado
