id_asistencia,id_estudiante,id_asignatura,periodo,porcentaje_asistencia
15752,810,339,2023-2,81
15753,810,340,2023-2,86
15754,810,341,2023-2,83
15755,810,342,2024-1,92
15756,810,343,2024-1,88
15757,810,344,2024-1,80
15758,810,345,2024-1,93
15759,810,346,2024-1,100
15760,810,347,2024-2,75
15761,810,348,2024-2,87
15762,810,349,2024-2,92
15763,810,350,2024-2,68
15764,810,351,2024-2,77
15765,810,352,2024-2,89
15766,810,353,2025-1,84
15767,810,354,2025-1,72
15768,810,355,2025-1,97
15769,810,356,2025-1,80
15770,810,357,2025-1,89
15771,810,358,2025-2,82
15772,810,359,2025-2,78
15773,810,360,2025-2,71
15774,810,361,2025-2,69
15775,811,95,2023-2,76
15776,811,96,2023-2,84
15777,811,97,2023-2,74
15778,811,98,2023-2,97
15779,811,99,2024-1,74
15780,811,100,2024-1,76
15781,811,101,2024-1,85
15782,811,102,2024-1,82
15783,811,103,2024-2,85
15784,811,104,2024-2,72
15785,811,105,2024-2,72
15786,811,106,2024-2,87
15787,812,179,2023-1,62
15788,812,180,2023-1,69
15789,812,181,2023-1,58
15790,812,182,2023-1,59
15791,812,183,2023-1,51
15792,812,184,2023-2,53
15793,812,185,2023-2,50
15794,812,186,2023-2,42
15795,812,187,2023-2,58
15796,812,188,2023-2,54
15797,812,189,2024-1,59
15798,812,190,2024-1,64
15799,812,191,2024-1,57
15800,812,192,2024-1,54
15801,812,193,2024-2,55
15802,812,194,2024-2,65
15803,812,195,2024-2,60
15804,812,196,2024-2,56
15805,812,197,2024-2,53
15806,812,198,2025-1,49
15807,812,199,2025-1,51
15808,812,200,2025-1,60
15809,812,201,2025-1,54
15810,812,202,2025-1,57
15811,812,203,2025-1,52
15812,812,204,2025-2,47
15813,812,205,2025-2,45
15814,812,206,2025-2,52
15815,812,207,2025-2,40
15816,812,208,2025-2,55
15817,812,209,2025-2,66
15818,813,107,2023-1,68
15819,813,108,2023-1,67
15820,813,109,2023-1,70
15821,813,110,2023-1,60
15822,813,111,2023-2,62
15823,813,112,2023-2,66
15824,813,113,2023-2,74
15825,813,114,2023-2,72
15826,813,115,2024-1,63
15827,813,116,2024-1,53
15828,813,117,2024-1,65
15829,813,118,2024-1,68
15830,813,119,2024-1,73
15831,813,120,2024-2,59
15832,813,121,2024-2,70
15833,813,122,2024-2,63
15834,813,123,2024-2,56
15835,813,124,2025-1,68
15836,813,125,2025-1,51
15837,813,126,2025-1,60
15838,813,127,2025-1,47
15839,813,128,2025-1,67
15840,813,129,2025-1,76
15841,814,210,2025-1,100
15842,814,211,2025-1,100
15843,814,212,2025-1,100
15844,814,213,2025-1,100
15845,814,214,2025-1,100
15846,814,215,2025-2,100
15847,814,216,2025-2,100
15848,814,217,2025-2,100
15849,814,218,2025-2,99
15850,815,162,2023-1,100
15851,815,163,2023-1,92
15852,815,164,2023-1,100
15853,815,165,2023-1,100
15854,815,166,2023-1,100
15855,815,167,2023-2,95
15856,815,168,2023-2,98
15857,815,169,2023-2,100
15858,815,170,2023-2,99
15859,815,171,2023-2,95
15860,815,172,2023-2,86
15861,815,173,2024-1,97
15862,815,174,2024-1,100
15863,815,175,2024-1,96
15864,815,176,2024-1,99
15865,815,177,2024-1,92
15866,815,178,2024-1,88
15867,815,179,2024-2,99
15868,815,180,2024-2,97
15869,815,181,2024-2,84
15870,815,182,2024-2,100
15871,815,183,2024-2,100
15872,815,184,2025-1,97
15873,815,185,2025-1,100
15874,815,186,2025-1,90
15875,815,187,2025-1,99
15876,815,188,2025-1,99
15877,815,189,2025-2,91
15878,815,190,2025-2,89
15879,815,191,2025-2,93
15880,815,192,2025-2,100
15881,816,266,2023-2,63
15882,816,267,2023-2,65
15883,816,268,2023-2,59
15884,816,269,2023-2,64
15885,816,270,2023-2,65
15886,816,271,2024-1,69
15887,816,272,2024-1,69
15888,816,273,2024-1,63
15889,816,274,2024-1,86
15890,816,275,2024-2,67
15891,816,276,2024-2,61
15892,816,277,2024-2,56
15893,816,278,2024-2,65
15894,816,279,2025-2,71
15895,816,280,2025-2,60
15896,816,281,2025-2,73
15897,816,282,2025-2,56
15898,816,283,2025-2,73
15899,816,284,2025-2,68
15900,817,317,2023-1,74
15901,817,318,2023-1,70
15902,817,319,2023-1,87
15903,817,320,2023-1,70
15904,817,321,2023-2,85
15905,817,322,2023-2,80
15906,817,323,2023-2,73
15907,817,324,2023-2,69
15908,817,325,2023-2,90
15909,817,326,2024-1,70
15910,817,327,2024-1,80
15911,817,328,2024-1,84
15912,817,329,2024-1,81
15913,817,330,2024-1,90
15914,817,331,2024-2,77
15915,817,332,2024-2,79
15916,817,333,2024-2,82
15917,817,334,2024-2,96
15918,817,335,2024-2,88
15919,817,336,2025-1,82
15920,817,337,2025-1,72
15921,817,338,2025-1,96
15922,817,339,2025-1,69
15923,817,340,2025-1,100
15924,817,341,2025-1,84
15925,900948,342,2025-2,88
15926,817,343,2025-2,80
15927,817,344,2025-2,68
15928,817,345,2025-2,75
15929,817,346,2025-2,68
15930,818,48,2023-1,76
15931,818,49,2023-1,87
15932,818,50,2023-1,77
15933,818,51,2023-1,81
15934,818,52,2023-2,70
15935,818,53,2023-2,68
15936,818,54,2023-2,86
15937,818,55,2023-2,74
15938,818,56,2023-2,85
15939,818,57,2023-2,74
15940,818,58,2024-1,73
15941,818,59,2024-1,68
15942,818,60,2024-1,68
15943,818,61,2024-1,79
15944,818,62,2024-1,77
15945,818,63,2024-1,66
15946,818,64,2024-2,85
15947,818,65,2024-2,71
15948,818,66,2024-2,86
15949,818,67,2024-2,76
15950,818,68,2024-2,80
15951,818,69,2024-2,69
15952,818,70,2025-1,89
15953,818,71,2025-1,77
15954,818,72,2025-1,69
15955,818,73,2025-1,70
15956,818,74,2025-2,76
15957,818,75,2025-2,73
15958,818,76,2025-2,74
15959,818,77,2025-2,84
15960,819,179,2023-1,81
15961,819,180,2023-1,79
15962,819,181,2023-1,69
15963,819,182,2023-1,81
15964,819,183,2023-1,83
15965,819,184,2023-2,85
15966,819,185,2023-2,80
15967,819,186,2023-2,86
15968,819,187,2023-2,74
15969,819,188,2023-2,82
15970,819,189,2024-1,75
15971,819,190,2024-1,79
15972,819,191,2024-1,83
15973,819,192,2024-1,79
15974,819,193,2024-2,84
15975,819,194,2024-2,75
15976,819,195,2024-2,79
15977,819,196,2024-2,91
15978,819,197,2024-2,65
15979,819,198,2025-1,83
15980,819,199,2025-1,73
15981,819,200,2025-1,80
15982,819,201,2025-1,85
15983,819,202,2025-1,72
15984,819,203,2025-1,71
15985,819,204,2025-2,82
15986,819,205,2025-2,79
15987,819,206,2025-2,71
15988,819,207,2025-2,81
15989,819,208,2025-2,77
15990,819,209,2025-2,81
15991,820,317,2024-2,85
15992,820,318,2024-2,85
15993,820,319,2024-2,85
15994,820,320,2024-2,74
15995,820,321,2025-1,90
15996,820,322,2025-1,83
15997,820,323,2025-1,94
15998,820,324,2025-1,84
15999,820,325,2025-1,77
16000,820,326,2025-2,80
16001,820,327,2025-2,83
16002,820,328,2025-2,84
16003,820,329,2025-2,68
16004,820,330,2025-2,90
16005,822,219,2023-1,79
16006,822,220,2023-1,100
16007,822,221,2023-1,77
16008,822,222,2023-1,76
16009,822,223,2023-1,89
16010,822,224,2023-2,88
16011,822,225,2023-2,77
16012,822,226,2023-2,69
16013,822,227,2023-2,92
16014,822,228,2024-1,92
16015,822,229,2024-1,100
16016,822,230,2024-1,77
16017,822,231,2024-1,96
16018,822,232,2024-2,93
16019,822,233,2024-2,91
16020,822,234,2024-2,78
16021,822,235,2024-2,71
16022,822,236,2024-2,81
16023,822,237,2025-1,87
16024,822,238,2025-1,91
16025,822,239,2025-1,90
16026,822,240,2025-1,91
16027,822,241,2025-1,80
16028,822,242,2025-1,88
16029,822,243,2025-2,93
16030,822,244,2025-2,77
16031,822,245,2025-2,91
16032,822,246,2025-2,70
16033,823,336,2023-1,82
16034,823,337,2023-1,86
16035,823,338,2023-1,95
16036,823,339,2023-1,100
16037,823,340,2023-1,90
16038,823,341,2023-1,83
16039,823,342,2023-2,98
16040,823,343,2023-2,93
16041,823,344,2023-2,91
16042,823,345,2023-2,93
16043,823,346,2023-2,100
16044,823,347,2024-1,88
16045,823,348,2024-1,93
16046,823,986714,2024-1,88
16047,823,350,2024-1,96
16048,823,351,2024-1,100
16049,823,352,2024-1,77
16050,823,353,2024-2,85
16051,823,354,2024-2,73
16052,823,355,2024-2,93
16053,823,356,2024-2,75
16054,823,357,2024-2,79
16055,823,358,2025-1,79
16056,823,359,2025-1,92
16057,823,360,2025-1,79
16058,823,361,2025-1,69
16059,824,266,2023-2,98
16060,824,267,2023-2,90
16061,824,268,2023-2,81
16062,824,269,2023-2,75
16063,824,270,2023-2,80
16064,824,271,2024-1,78
16065,824,272,2024-1,82
16066,824,273,2024-1,73
16067,824,274,2024-1,89
16068,824,275,2024-2,88
16069,824,276,2024-2,81
16070,824,277,2024-2,90
16071,824,278,2024-2,69
16072,824,279,2025-1,79
16073,824,280,2025-1,86
16074,824,281,2025-1,75
16075,824,282,2025-1,88
16076,824,283,2025-1,79
16077,824,284,2025-1,85
16078,824,285,2025-2,83
16079,824,286,2025-2,83
16080,824,287,2025-2,77
16081,824,288,2025-2,98
16082,824,289,2025-2,82
16083,825,317,2024-2,52
16084,825,318,2024-2,53
16085,825,319,2024-2,44
16086,825,320,2024-2,53
16087,825,321,2025-1,37
16088,825,322,2025-1,42
16089,825,323,2025-1,50
16090,825,324,2025-1,54
16091,825,325,2025-1,47
16092,825,326,2025-2,41
16093,825,327,2025-2,51
16094,825,328,2025-2,46
16095,825,329,2025-2,41
16096,825,330,2025-2,55
16097,826,158,2023-1,69
16098,826,159,2023-1,73
16099,826,160,2023-1,54
16100,826,161,2023-1,66
16101,826,162,2023-2,78
16102,826,163,2023-2,81
16103,826,164,2023-2,85
16104,826,165,2023-2,72
16105,826,166,2023-2,60
16106,826,167,2024-1,68
16107,826,168,2024-1,78
16108,826,169,2024-1,59
16109,826,170,2024-1,65
16110,826,171,2024-1,60
16111,826,172,2024-1,77
16112,826,173,2024-2,63
16113,826,174,2024-2,74
16114,826,175,2024-2,70
16115,826,176,2024-2,65
16116,826,177,2024-2,62
16117,826,178,2024-2,72
16118,826,179,2025-1,69
16119,826,180,2025-1,105
16120,826,181,2025-1,63
16121,826,182,2025-1,67
16122,826,183,2025-1,74
16123,826,184,2025-2,81
16124,826,185,2025-2,72
16125,826,186,2025-2,62
16126,826,187,2025-2,82
16127,826,188,2025-2,61
16128,827,215,2023-1,71
16129,827,216,2023-1,62
16130,827,217,2023-1,89
16131,827,218,2023-1,70
16132,827,219,2023-2,70
16133,827,220,2023-2,67
16134,827,221,2023-2,69
16135,827,222,2023-2,72
16136,827,223,2023-2,78
16137,827,224,2024-1,71
16138,827,225,2024-1,81
16139,827,226,2024-1,61
16140,827,227,2024-1,67
16141,827,228,2024-2,74
16142,827,229,2024-2,70
16143,827,230,2024-2,68
16144,827,231,2024-2,77
16145,827,232,2025-1,75
16146,827,233,2025-1,79
16147,827,234,2025-1,68
16148,827,235,2025-1,80
16149,827,236,2025-1,60
16150,827,237,2025-2,82
16151,827,238,2025-2,69
16152,827,239,2025-2,77
16153,827,240,2025-2,71
16154,827,241,2025-2,74
16155,827,242,2025-2,53
16156,828,7,2023-1,100
16157,828,8,2023-1,100
16158,828,9,2023-1,86
16159,828,10,2023-1,87
16160,828,11,2023-2,89
16161,828,12,2023-2,81
16162,828,13,2023-2,87
16163,828,14,2023-2,94
16164,830,1,2023-2,79
16165,830,2,2023-2,82
16166,830,3,2023-2,91
16167,830,4,2023-2,94
16168,830,5,2023-2,73
16169,830,6,2023-2,89
16170,830,7,2024-1,92
16171,830,8,2024-1,88
16172,830,9,2024-1,88
16173,830,10,2024-1,75
16174,830,11,2024-2,100
16175,830,12,2024-2,100
16176,830,13,2024-2,89
16177,830,14,2024-2,86
16178,830,15,2025-1,91
16179,830,16,2025-1,97
16180,830,17,2025-1,82
16181,830,18,2025-1,75
16182,830,19,2025-2,80
16183,830,20,2025-2,77
16184,830,21,2025-2,83
16185,830,22,2025-2,85
16186,831,48,2024-2,69
16187,831,49,2024-2,77
16188,831,50,2024-2,86
16189,831,51,2024-2,96
16190,831,52,2025-1,61
16191,831,53,2025-1,69
16192,831,54,2025-1,77
16193,831,55,2025-1,77
16194,831,56,2025-1,75
16195,831,57,2025-1,73
16196,831,58,2025-2,98
16197,831,59,2025-2,71
16198,831,60,2025-2,88
16199,831,61,2025-2,89
16200,831,62,2025-2,83
16201,831,63,2025-2,71
16202,832,158,2024-2,83
16203,832,159,2024-2,79
16204,832,160,2024-2,64
16205,832,161,2024-2,91
16206,832,162,2025-1,84
16207,832,163,2025-1,92
16208,832,164,2025-1,70
16209,832,165,2025-1,81
16210,832,166,2025-1,92
16211,832,167,2025-2,74
16212,832,168,2025-2,86
16213,832,169,2025-2,75
16214,832,170,2025-2,83
16215,832,171,2025-2,77
16216,832,172,2025-2,88
16217,833,158,2023-2,83
16218,833,159,2023-2,99
16219,833,160,2023-2,100
16220,833,161,2023-2,87
16221,833,162,2024-1,100
16222,833,163,2024-1,95
16223,833,164,2024-1,92
16224,833,165,2024-1,98
16225,833,166,2024-1,95
16226,833,167,2024-2,87
16227,833,168,2024-2,97
16228,833,169,2024-2,83
16229,833,170,2024-2,100
16230,833,171,2024-2,86
16231,833,172,2024-2,86
16232,833,173,2025-1,97
16233,833,174,2025-1,95
16234,833,175,2025-1,89
16235,833,176,2025-1,80
16236,833,177,2025-1,91
16237,833,178,2025-1,100
16238,833,179,2025-2,93
16239,833,180,2025-2,96
16240,833,181,2025-2,100
16241,833,182,2025-2,74
16242,833,183,2025-2,87
16243,834,326,2023-1,100
16244,834,327,2023-1,100
16245,834,328,2023-1,100
16246,834,329,2023-1,100
16247,834,330,2023-1,100
16248,834,331,2023-2,100
16249,834,332,2023-2,100
16250,834,333,2023-2,100
16251,834,334,2023-2,100
16252,834,335,2023-2,100
16253,834,336,2024-1,100
16254,834,337,2024-1,100
16255,834,338,2024-1,100
16256,834,339,2024-1,100
16257,834,340,2024-1,100
16258,834,341,2024-1,100
16259,834,342,2024-2,100
16260,834,343,2024-2,100
16261,834,344,2024-2,100
16262,834,345,2024-2,100
16263,834,346,2024-2,100
16264,834,347,2025-1,92
16265,834,348,2025-1,100
16266,834,349,2025-1,100
16267,834,350,2025-1,100
16268,834,351,2025-1,100
16269,834,352,2025-1,100
16270,834,353,2025-2,100
16271,834,354,2025-2,99
16272,834,355,2025-2,100
16273,834,356,2025-2,100
16274,834,357,2025-2,100
16275,835,210,2023-2,100
16276,835,211,2023-2,94
16277,835,212,2023-2,89
16278,835,213,2023-2,96
16279,835,214,2023-2,86
16280,835,215,2024-1,90
16281,835,216,2024-1,100
16282,835,217,2024-1,94
16283,835,218,2024-1,77
16284,835,219,2024-2,79
16285,835,220,2024-2,100
16286,835,221,2024-2,100
16287,835,222,2024-2,87
16288,835,223,2024-2,90
16289,835,224,2025-1,94
16290,835,225,2025-1,91
16291,835,226,2025-1,91
16292,835,227,2025-1,84
16293,835,228,2025-2,83
16294,835,229,2025-2,86
16295,835,230,2025-2,91
16296,835,231,2025-2,95
16297,836,1,2025-1,91
16298,836,2,2025-1,82
16299,836,3,2025-1,72
16300,836,4,2025-1,69
16301,836,5,2025-1,79
16302,836,6,2025-1,79
16303,836,7,2025-2,70
16304,836,8,2025-2,83
16305,836,9,2025-2,66
16306,836,10,2025-2,82
16307,837,167,2023-1,71
16308,837,168,2023-1,74
16309,837,169,2023-1,62
16310,837,170,2023-1,71
16311,837,171,2023-1,74
16312,837,172,2023-1,74
16313,837,173,2023-2,72
16314,837,174,2023-2,74
16315,837,175,2023-2,59
16316,837,176,2023-2,77
16317,837,177,2023-2,70
16318,837,178,2023-2,71
16319,837,179,2024-1,82
16320,837,180,2024-1,69
16321,837,181,2024-1,60
16322,837,182,2024-1,73
16323,837,183,2024-1,68
16324,837,184,2024-2,62
16325,837,185,2024-2,75
16326,837,186,2024-2,77
16327,837,187,2024-2,60
16328,837,188,2024-2,74
16329,837,189,2025-1,69
16330,837,190,2025-1,64
16331,837,191,2025-1,70
16332,837,192,2025-1,63
16333,837,193,2025-2,78
16334,837,194,2025-2,81
16335,837,195,2025-2,69
16336,837,196,2025-2,85
16337,837,197,2025-2,-10
16338,838,224,2023-1,77
16339,838,225,2023-1,73
16340,838,226,2023-1,73
16341,838,227,2023-1,83
16342,838,228,2023-2,80
16343,838,229,2023-2,82
16344,838,230,2023-2,83
16345,838,231,2023-2,73
16346,838,232,2024-1,80
16347,838,233,2024-1,72
16348,838,234,2024-1,72
16349,838,235,2024-1,69
16350,838,236,2024-1,80
16351,838,237,2024-2,83
16352,838,238,2024-2,61
16353,838,239,2024-2,72
16354,838,240,2024-2,81
16355,838,241,2024-2,84
16356,838,242,2024-2,76
16357,838,243,2025-1,92
16358,838,244,2025-1,70
16359,838,245,2025-1,78
16360,838,246,2025-1,85
16361,838,247,2025-2,65
16362,838,248,2025-2,84
16363,838,249,2025-2,67
16364,838,250,2025-2,82
16365,838,251,2025-2,84
16366,839,11,2023-1,76
16367,839,12,2023-1,61
16368,839,13,2023-1,59
16369,839,14,2023-1,64
16370,839,15,2023-2,63
16371,839,16,2023-2,67
16372,839,17,2023-2,59
16373,839,18,2023-2,69
16374,839,19,2024-1,60
16375,839,20,2024-1,81
16376,839,21,2024-1,70
16377,839,22,2024-1,70
16378,839,23,2024-2,59
16379,839,24,2024-2,71
16380,839,25,2024-2,55
16381,839,26,2024-2,65
16382,839,27,2024-2,63
16383,839,28,2024-2,76
16384,839,29,2025-1,76
16385,839,30,2025-1,59
16386,839,31,2025-1,60
16387,839,32,2025-1,64
16388,839,33,2025-2,65
16389,839,34,2025-2,57
16390,839,35,2025-2,63
16391,839,36,2025-2,62
16392,839,37,2025-2,57
16393,839,38,2025-2,66
16394,840,95,2023-2,74
16395,840,96,2023-2,90
16396,840,97,2023-2,85
16397,840,98,2023-2,72
16398,840,99,2024-1,78
16399,840,100,2024-1,75
16400,840,101,2024-1,65
16401,840,102,2024-1,72
16402,840,103,2024-2,91
16403,840,104,2024-2,79
16404,840,105,2024-2,71
16405,840,106,2024-2,65
16406,840,107,2025-1,81
16407,840,108,2025-1,96
16408,840,109,2025-1,84
16409,840,110,2025-1,84
16410,840,111,2025-2,89
16411,840,112,2025-2,70
16412,840,113,2025-2,79
16413,840,114,2025-2,64
16414,841,162,2023-1,73
16415,841,163,2023-1,70
16416,841,164,2023-1,69
16417,841,165,2023-1,81
16418,841,166,2023-1,70
16419,841,167,2023-2,58
16420,841,168,2023-2,56
16421,841,169,2023-2,58
16422,841,170,2023-2,72
16423,841,171,2023-2,74
16424,841,172,2023-2,77
16425,841,173,2024-1,56
16426,841,174,2024-1,74
16427,841,175,2024-1,66
16428,841,176,2024-1,73
16429,841,177,2024-1,61
16430,841,178,2024-1,65
16431,841,179,2024-2,71
16432,841,180,2024-2,85
16433,841,181,2024-2,65
16434,841,182,2024-2,83
16435,841,183,2024-2,75
16436,842,290,2023-1,82
16437,842,291,2023-1,81
16438,842,292,2023-1,81
16439,842,293,2023-1,82
16440,842,294,2023-1,69
16441,842,295,2023-2,82
16442,842,296,2023-2,78
16443,842,297,2023-2,70
16444,842,298,2023-2,85
16445,842,299,2023-2,76
16446,842,300,2024-1,82
16447,842,301,2024-1,94
16448,842,302,2024-1,78
16449,842,303,2024-1,75
16450,842,304,2024-1,78
16451,842,305,2024-1,79
16452,842,306,2024-2,88
16453,842,307,2024-2,81
16454,842,308,2024-2,80
16455,842,309,2024-2,76
16456,842,310,2024-2,84
16457,842,311,2025-1,81
16458,842,312,2025-1,86
16459,842,313,2025-1,81
16460,842,314,2025-1,75
16461,842,315,2025-1,75
16462,842,316,2025-1,81
16463,843,1,2023-2,73
16464,843,2,2023-2,56
16465,843,3,2023-2,54
16466,843,4,2023-2,54
16467,843,5,2023-2,75
16468,843,6,2023-2,64
16469,843,7,2024-1,70
16470,843,8,2024-1,58
16471,843,9,2024-1,69
16472,843,10,2024-1,56
16473,843,11,2024-2,64
16474,843,12,2024-2,64
16475,843,13,2024-2,60
16476,843,14,2024-2,58
16477,843,15,2025-1,73
16478,843,16,2025-1,59
16479,843,17,2025-1,44
16480,843,18,2025-1,79
16481,843,19,2025-2,53
16482,843,20,2025-2,50
16483,843,21,2025-2,48
16484,843,22,2025-2,63
16485,844,158,2025-2,81
16486,844,159,2025-2,80
16487,844,160,2025-2,74
16488,844,161,2025-2,91
16489,845,19,2023-1,95
16490,845,20,2023-1,91
16491,845,21,2023-1,96
16492,845,22,2023-1,83
16493,845,23,2023-2,94
16494,845,24,2023-2,81
16495,845,25,2023-2,100
16496,845,26,2023-2,81
16497,845,27,2023-2,100
16498,845,28,2023-2,97
16499,845,29,2024-1,97
16500,845,30,2024-1,80
16501,845,31,2024-1,99
16502,845,32,2024-1,89
16503,845,33,2024-2,85
16504,845,34,2024-2,93
16505,845,35,2024-2,95
16506,845,36,2024-2,89
16507,845,37,2024-2,95
16508,845,38,2024-2,86
16509,845,39,2025-1,87
16510,845,40,2025-1,100
16511,845,41,2025-1,95
16512,845,42,2025-1,92
16513,845,43,2025-1,83
16514,845,44,2025-2,100
16515,845,45,2025-2,95
16516,845,46,2025-2,98
16517,845,47,2025-2,88
16518,846,1,2024-1,82
16519,846,2,2024-1,83
16520,846,3,2024-1,78
16521,846,4,2024-1,70
16522,846,5,2024-1,63
16523,846,6,2024-1,86
16524,846,7,2024-2,72
16525,846,8,2024-2,75
16526,846,9,2024-2,80
16527,846,10,2024-2,85
16528,846,11,2025-1,92
16529,846,12,2025-1,70
16530,846,13,2025-1,84
16531,846,14,2025-1,95
16532,846,15,2025-2,76
16533,846,16,2025-2,66
16534,846,17,2025-2,75
16535,846,18,2025-2,78
16536,847,1,2025-2,66
16537,847,2,2025-2,55
16538,847,3,2025-2,52
16539,847,4,2025-2,51
16540,847,5,2025-2,60
16541,847,6,2025-2,59
16542,848,279,2023-1,61
16543,848,280,2023-1,69
16544,848,281,2023-1,59
16545,848,282,2023-1,84
16546,848,283,2023-1,66
16547,848,284,2023-1,69
16548,913394,285,2023-2,75
16549,848,286,2023-2,77
16550,848,287,2023-2,71
16551,848,288,2023-2,72
16552,848,289,2023-2,77
16553,848,290,2024-1,72
16554,848,291,2024-1,72
16555,848,292,2024-1,72
16556,848,293,2024-1,54
16557,848,294,2024-1,89
16558,848,295,2024-2,80
16559,848,296,2024-2,64
16560,848,297,2024-2,74
16561,848,298,2024-2,60
16562,848,299,2024-2,68
16563,848,300,2025-1,77
16564,848,301,2025-1,64
16565,848,302,2025-1,64
16566,848,303,2025-1,68
16567,848,304,2025-1,71
16568,848,305,2025-1,80
16569,848,306,2025-2,65
16570,848,307,2025-2,73
16571,848,308,2025-2,73
16572,848,309,2025-2,110
16573,848,310,2025-2,74
16574,849,19,2024-1,67
16575,849,20,2024-1,82
16576,849,21,2024-1,81
16577,849,22,2024-1,57
16578,849,23,2024-2,73
16579,849,24,2024-2,84
16580,849,25,2024-2,73
16581,849,26,2024-2,83
16582,849,27,2024-2,77
16583,849,28,2024-2,81
16584,849,29,2025-1,74
16585,849,30,2025-1,80
16586,849,31,2025-1,82
16587,849,32,2025-1,76
16588,850,158,2025-2,58
16589,850,159,2025-2,87
16590,850,160,2025-2,54
16591,850,161,2025-2,64
16592,851,210,2025-2,65
16593,851,211,2025-2,58
16594,851,212,2025-2,60
16595,851,213,2025-2,60
16596,851,214,2025-2,77
16597,852,19,2023-1,83
16598,852,20,2023-1,97
16599,852,21,2023-1,96
16600,852,22,2023-1,79
16601,852,23,2023-2,95
16602,852,24,2023-2,100
16603,852,25,2023-2,88
16604,852,992928,2023-2,88
16605,852,27,2023-2,88
16606,852,28,2023-2,83
16607,852,29,2024-1,99
16608,852,30,2024-1,88
16609,852,31,2024-1,97
16610,852,32,2024-1,85
16611,852,33,2024-2,89
16612,852,34,2024-2,96
16613,852,35,2024-2,98
16614,852,36,2024-2,89
16615,852,37,2024-2,88
16616,852,38,2024-2,100
16617,852,39,2025-1,94
16618,852,40,2025-1,93
16619,852,41,2025-1,98
16620,852,42,2025-1,95
16621,852,43,2025-1,98
16622,852,44,2025-2,95
16623,852,45,2025-2,93
16624,852,46,2025-2,100
16625,852,47,2025-2,91
16626,853,1,2024-1,58
16627,853,2,2024-1,39
16628,853,3,2024-1,46
16629,853,4,2024-1,61
16630,853,5,2024-1,42
16631,853,6,2024-1,46
16632,853,7,2024-2,55
16633,853,8,2024-2,59
16634,853,9,2024-2,58
16635,853,10,2024-2,38
16636,853,11,2025-1,48
16637,853,12,2025-1,59
16638,853,13,2025-1,43
16639,853,14,2025-1,42
16640,853,15,2025-2,53
16641,853,16,2025-2,55
16642,853,17,2025-2,46
16643,853,18,2025-2,50
16644,854,210,2023-1,78
16645,854,211,2023-1,75
16646,854,212,2023-1,74
16647,854,213,2023-1,83
16648,854,214,2023-1,72
16649,854,215,2023-2,74
16650,854,216,2023-2,69
16651,854,217,2023-2,82
16652,854,218,2023-2,83
16653,854,219,2024-1,87
16654,854,220,2024-1,76
16655,854,221,2024-1,76
16656,854,222,2024-1,83
16657,854,223,2024-1,81
16658,854,224,2024-2,86
16659,854,225,2024-2,69
16660,854,226,2024-2,72
16661,854,227,2024-2,79
16662,854,228,2025-1,73
16663,854,229,2025-1,70
16664,854,230,2025-1,72
16665,854,231,2025-1,68
16666,854,232,2025-2,68
16667,854,233,2025-2,76
16668,854,234,2025-2,82
16669,854,235,2025-2,72
16670,854,236,2025-2,81
16671,855,7,2023-1,33
16672,855,8,2023-1,39
16673,855,9,2023-1,52
16674,855,10,2023-1,34
16675,855,11,2023-2,41
16676,855,12,2023-2,56
16677,855,13,2023-2,44
16678,855,14,2023-2,54
16679,855,15,2024-1,48
16680,855,16,2024-1,30
16681,855,17,2024-1,36
16682,855,18,2024-1,41
16683,855,19,2024-2,34
16684,855,20,2024-2,49
16685,855,21,2024-2,41
16686,855,22,2024-2,44
16687,855,23,2025-1,36
16688,855,24,2025-1,41
16689,855,25,2025-1,42
16690,855,26,2025-1,41
16691,855,27,2025-1,39
16692,855,28,2025-1,34
16693,855,29,2025-2,45
16694,855,30,2025-2,54
16695,855,31,2025-2,60
16696,855,32,2025-2,45
16697,856,7,2023-1,100
16698,856,8,2023-1,100
16699,856,9,2023-1,100
16700,856,10,2023-1,100
16701,856,11,2023-2,100
16702,856,12,2023-2,99
16703,856,13,2023-2,97
16704,856,14,2023-2,100
16705,856,15,2024-1,88
16706,856,16,2024-1,98
16707,856,17,2024-1,98
16708,856,18,2024-1,100
16709,856,19,2024-2,82
16710,856,20,2024-2,100
16711,856,21,2024-2,97
16712,856,22,2024-2,100
16713,856,23,2025-1,87
16714,856,24,2025-1,97
16715,856,25,2025-1,90
16716,856,26,2025-1,90
16717,856,27,2025-1,100
16718,856,28,2025-1,100
16719,856,29,2025-2,95
16720,856,30,2025-2,97
16721,856,31,2025-2,100
16722,856,32,2025-2,100
16723,857,103,2023-1,78
16724,857,104,2023-1,77
16725,857,105,2023-1,89
16726,857,106,2023-1,93
16727,857,107,2023-2,85
16728,857,108,2023-2,96
16729,857,109,2023-2,85
16730,857,110,2023-2,88
16731,857,111,2024-1,81
16732,857,112,2024-1,83
16733,857,113,2024-1,98
16734,857,114,2024-1,100
16735,857,115,2024-2,88
16736,857,116,2024-2,87
16737,857,117,2024-2,90
16738,857,118,2024-2,91
16739,857,119,2024-2,93
16740,857,120,2025-1,89
16741,857,121,2025-1,86
16742,857,122,2025-1,91
16743,857,123,2025-1,100
16744,858,1,2024-1,76
16745,858,2,2024-1,84
16746,858,3,2024-1,83
16747,858,4,2024-1,92
16748,858,5,2024-1,93
